first.name,last.name,ID,h.index,i10.idex,citations
B,Pitafi,ppi212,2,2,45
Jean-Yves,Pitarakis,ppi10,6,5,212
Carolyn,Pitchik,ppi109,10,10,406
Christos,Pitelis,ppi226,8,6,219
Hans,Pitlik,ppi66,8,7,322
Jim,Pitman,ppi337,2,0,14
Sophie,Piton,ppi361,1,0,3
Pipit,Pitriyan,ppi281,1,0,1
Mark,Pitt,ppi1,21,28,1773
M. Grazia,Pittau,ppi217,6,5,165
Karen,Pittel,ppi239,6,4,158
Ingo,Pitterle,ppi194,1,0,3
Rosanna,Pittiglio,ppi233,6,1,68
Nikitas,Pittis,ppi201,12,16,470
Russell,Pittman,ppi21,9,8,369
Joshua,Pitts,ppi328,1,0,4
Melinda,Pitts,ppi175,4,0,45
Mariacristina,Piva,ppi52,12,15,509
Marcus,Pivato,ppi132,4,2,79
Alain,Piveteau,ppi412,2,0,17
Arkadiusz,Piwowar,ppi301,3,0,12
Suphanit,Piyapromdee,ppi341,2,1,25
Caio,Piza,ppi264,2,0,13
Cristina,Pizarro-Irizar,ppi276,2,1,26
William,Pizer,ppi108,21,28,1770
Lodovico,Pizzati,ppi381,2,2,61
Georgina,Pizzolitto,ppi127,5,4,102
Felice,Pizzuti,ppi418,1,0,4
Fabio,Pizzutilo,ppi275,2,0,8
Giorgio,Pizzutto,ppi72,2,0,10
Loïc,Plé,ppl76,2,0,11
Martin,Plödt,ppl93,3,0,23
Frank,Place,ppl31,12,16,550
Laetitia,Placido,ppl44,4,3,216
Anke,Plagnol,ppl78,5,5,155
Vasilios,Plakandaras,ppl71,2,1,26
Emmanuella,Plakoyiannaki,ppl74,5,4,117
Yulia,Plaksina,ppl80,1,0,2
Christophe,Planas,ppl20,8,7,233
Frédéric,Planchet,ppl53,2,0,15
Patrick,Plane,ppl18,3,2,71
Mathieu,Plane,ppl66,6,2,120
Michael,Plante,ppl48,4,2,183
L. Christopher,Plantier,ppl7,3,3,52
Guillaume,Plantin,ppl50,9,9,466
Auke,Plantinga,ppl9,4,2,114
David,Pla-Santamaria,ppl6,3,1,34
Miroslav,Plasil,ppl61,2,1,23
Robert,Plasman,ppl19,14,20,698
Joseph,Plasmans,ppl26,8,6,224
Romain,Plassard,ppl97,1,0,1
Hilke,Plassmann,ppl15,3,2,48
Alejandro,Plastina,ppl45,3,1,67
Alex,Plastun,ppl82,3,0,18
Jennifer,Platania,ppl28,1,0,1
Marco,Platania,ppl13,1,0,4
Eckhard,Platen,ppl10,12,15,644
Vincenzo,Platino,ppl83,1,0,9
Gerald,Plato,ppl46,3,0,15
Victor,Platon,ppl65,1,0,2
Silvia,Platoni,ppl30,2,0,8
Konstantin,Platonov,ppl68,2,0,9
Brennan,Platt,ppl35,3,1,32
Jean-Philippe,Platteau,ppl37,17,21,1119
Daniel,Platz,ppl40,1,0,8
Trine,Platz,ppl62,2,0,7
Beatriz,Plaza,ppl21,3,2,50
Monica,Plechero,ppl55,3,0,20
Alexander,Plekhanov,ppl29,6,5,175
Miana,Plesca,ppl22,4,2,44
Joachim,Plesch,ppl58,1,0,5
Jacquelyn,Pless,ppl101,3,1,35
Jeffrey,Pliskin,ppl94,3,2,37
Werner,Ploberger,ppl16,12,13,1966
Sebastien,Plociniczak,ppl33,1,0,2
Florian,Ploeckl,ppl38,4,0,32
Matteo,Ploner,ppl12,12,15,361
Matthew,Plosser,ppl63,3,0,27
Charles,Plosser,ppl11,19,22,5360
Tatiana,Plotnikova,ppl60,2,0,6
Charles,Plott,ppl81,32,57,3174
Beatrice,Plottu,ppl102,1,0,7
Michael,Plotzke,ppl32,1,0,1
Andre,Plourde,ppl27,6,4,136
Erik,Plug,ppl8,14,19,1084
Alexander,Plum,ppl89,2,1,19
Gaël,Plumecocq,ppl87,2,1,16
Michael,Plummer,ppl25,9,8,339
Anne,Plunket,ppl49,4,3,67
Bertrand,Pluyaud,ppl77,4,2,51
Yuliya,Plyakha,ppl75,1,1,30
Ivan,Png,ppn1,14,21,1110
Isabel,Poblete Hoffmann,ppo352,2,0,10
Diana-Mihaela,Pociovalisteanu,ppo184,4,4,91
Mark,Pocock,ppo116,3,2,48
Sharon,Poczter,ppo426,2,0,6
Sougata,Poddar,ppo203,10,10,304
Marion,Podesta,ppo272,1,0,8
Silvia,Podetti,ppo416,1,0,1
Michael,Podgursky,ppo473,10,10,334
Vladislav,Podinovski,ppo433,2,1,23
Jan,Podivinsky,ppo155,6,3,84
Leon,Podkaminer,ppo179,5,2,121
Elena,Podkolzina,ppo428,2,0,5
Edward,Podolski,ppo535,2,0,12
Mark,Podolskij,ppo225,14,18,622
Richard,Podpiera,ppo87,7,7,211
Jiri,Podpiera,ppo99,8,6,242
Maximilian,Podstawski,ppo369,3,2,46
Gregory,Poe,ppo440,19,26,1208
Steven,Poelhekke,ppo113,9,7,426
Geert,Poels,ppo54,4,3,83
Eva,Poen,ppo331,1,1,17
Friedrich,Poeschel,ppo178,2,0,17
Josef,Poeschl,ppo183,3,1,46
Peter,Pogany,ppo294,1,0,2
Ambra,Poggi,ppo93,7,3,137
Arsen,Poghosyan,ppo347,1,1,18
Karen,Poghosyan,ppo610,1,0,1
Tigran,Poghosyan,ppo231,12,14,386
Kirill,Pogorelskiy,ppo638,1,0,2
Karol,Pogorzelski,ppo521,1,0,4
Thomas,Pogue,ppo621,1,0,1
Sanjib,Pohit,ppo198,6,4,109
Mikko,Pohjola,ppo328,2,2,47
Matti,Pohjola,ppo45,11,15,380
Birte,Pohl,ppo340,1,0,1
R. Vincent,Pohl,ppo396,2,1,26
Carsten,Pohl,ppo584,7,7,201
Tim,Pohlmann,ppo334,1,0,4
Winfried,Pohlmeier,ppo129,12,15,525
Ion,Pohoata,ppo276,1,0,3
Céline,Poilly,ppo126,6,4,148
François,Poinas,ppo316,2,1,36
Evelyne,Poincelot,ppo174,2,0,18
Sébastien,Point,ppo85,1,0,3
Charlotte,Pointon,ppo495,1,0,2
Carole,Poirel,ppo502,3,0,23
Alexandre,Poirier,ppo600,1,0,4
Arthur,Poirier,ppo476,3,1,25
Bernard,Poirine,ppo446,5,1,154
Aurélien,Poissonnier,ppo271,1,0,6
Michel,Poitevin,ppo320,10,10,263
Geoffrey,Poitras,ppo56,5,2,93
Momtchil,Pojarliev,ppo254,4,2,78
Wee Ching,Pok,ppo282,2,0,13
Jan,Pokrivcak,ppo176,5,4,144
Artur,Pokropek,ppo371,2,0,5
Dmitry,Pokrovsky,ppo435,1,0,8
Solomon,Polachek,ppo61,18,26,1461
Saso,Polanec,ppo75,9,6,291
Sandra,Polania-Reyes,ppo167,3,2,215
Jiri,Polanský,ppo438,2,1,19
Wolfgang,Polasek,ppo169,6,4,168
Stephen,Polasky,ppo485,21,40,1259
Özgür,Polat,ppo351,1,0,1
Tandogan,Polat,ppo296,1,0,1
Sezgin,Polat,ppo219,2,0,15
Javier,Polavieja,ppo390,2,1,25
Andrey,Polbin,ppo489,2,0,12
Mattias K,Polborn,ppo43,11,11,596
Petr,Poldauf,ppo374,1,0,8
Michael,Polder,ppo252,4,4,131
Oleg,Poldin,ppo387,3,0,18
Michael,Polemis,ppo405,7,5,145
Dmitry,Polevoy,ppo418,2,0,4
Frederico,Poley Martins Ferreira,ppo38,1,0,1
Linnea,Polgreen,ppo170,3,3,46
Laura,Policardo,ppo569,1,0,4
Cain,Polidano,ppo301,3,1,41
John,Polimeni,ppo269,3,2,63
Vassilis,Polimenis,ppo227,3,3,70
Veronica,Polin,ppo319,2,0,10
Paolo,Polinori,ppo181,6,3,110
A. Mitchell,Polinsky,ppo94,21,28,1634
Leonid,Polishchuk,ppo434,4,2,98
Matthew,Polisson,ppo336,3,1,25
Dimitra,Politi,ppo259,2,1,16
Ricardo,Politi,ppo459,2,1,22
Evangelos,Politis,ppo523,2,2,43
Vito,Polito,ppo348,6,4,87
Andreas,Polk,ppo386,4,1,34
Christopher,Polk,ppo238,13,14,775
Nataliya,Polkovnichenko,ppo596,1,0,3
Valery,Polkovnichenko,ppo46,7,6,236
Andreas,Pollak,ppo189,2,0,11
Catherine,Pollak,ppo376,2,0,13
Robert,Pollak,ppo36,31,49,3940
David,Pollard,ppo449,1,0,4
Jane,Pollard,ppo180,5,3,79
Patricia,Pollard,ppo11,8,7,240
William,Polley,ppo121,1,0,4
Michael,Pollitt,ppo21,24,58,2151
Rufus,Pollock,ppo145,2,0,21
David,Pollock,ppo243,7,6,140
Martin,Pollrich,ppo542,2,0,6
Antoneta,Polo,ppo401,1,0,1
Andrea,Polo,ppo151,4,2,34
Clemente,Polo,ppo465,6,5,139
Michele,Polo,ppo291,7,7,440
Philippe,Polome,ppo175,4,2,48
Federico,Poloni,ppo574,2,0,5
Aleksey,Polovyan,ppo636,1,0,1
Victor,Polterovich,ppo260,9,9,334
Helen,Poltimae,ppo337,2,0,8
Aleksandra,Polyakova,ppo590,1,0,3
Maria,Polyakova,ppo520,3,2,46
Alexandros,Polycarpou,ppo407,5,3,95
Angelo Luiz,Polydoro,ppo71,1,0,4
Apostolos,Polymeros,ppo504,1,0,3
Carlos,Pombo,ppo125,8,7,232
Jitka,Pomenkova,ppo378,2,0,12
Michael,Pomerleano,ppo233,5,2,101
Robert,Pomeroy,ppo257,7,5,184
Richard,Pomfret,ppo157,9,9,342
Mario,Pomini,ppo270,1,0,5
Aude,Pommeret,ppo40,9,9,226
Sophie,Pommet,ppo333,1,0,1
Fabrizio,Pompei,ppo160,5,3,106
Greg,Pompelli,ppo273,3,1,38
Aldo,Ponce,ppo135,1,0,2
Roberto,Ponce,ppo517,2,0,16
Alejandro,Ponce,ppo288,3,2,64
Carlos,Ponce,ppo140,3,1,32
Carmen,Ponce,ppo292,3,1,53
Jorge,Ponce,ppo217,4,1,56
Raul,Ponce Rodriguez,ppo565,2,0,14
Xavier,Ponce-Alifonso,ppo375,1,0,4
Pilar,Poncela,ppo612,8,4,151
Sandra,Poncet,ppo168,16,23,1021
Vladimir,Ponczek,ppo206,5,2,88
Eduard,Ponds,ppo278,6,5,115
Roderik,Ponds,ppo146,7,6,325
Roland,Pongou,ppo262,6,2,84
Grzegorz,Poniatowski,ppo454,2,0,4
Alexey,Ponomarenko,ppo420,3,0,28
Yuriy,Ponomarev,ppo522,1,0,10
Maria,Ponomareva,ppo344,5,2,68
Natalia,Ponomareva,ppo299,5,4,129
Gabriel,Pons Rotger,ppo47,4,0,27
Clara,Ponsati,ppo185,7,6,153
Jean-Francois,Ponsot,ppo84,2,0,32
Jean-Pierre,Ponssard,ppo161,7,6,239
Nicola,Pontarollo,ppo512,1,0,4
José,Pontes,ppo65,3,0,24
Gregory,Ponthiere,ppo153,10,10,319
Sophie,Ponthieux,ppo384,4,4,112
Giovanni,Ponti,ppo102,7,7,266
Jacopo,Ponticelli,ppo353,4,3,118
Jeffrey,Pontiff,ppo122,10,10,626
Andrea,Pontiggia,ppo105,1,0,1
Dario,Pontiggia,ppo158,1,0,3
Dimitrios,Pontikakis,ppo106,4,3,78
Victor,Pontines,ppo149,6,4,153
Federico,Pontoni,ppo514,3,0,15
Ferruccio,Ponzano,ppo115,7,7,175
Giacomo,Ponzetto,ppo323,8,7,569
Michela,Ponzo,ppo281,6,4,110
Sebastiaan,Pool,ppo562,2,1,15
Jennifer,Poole,ppo413,6,4,159
William,Poole,ppo114,13,15,1247
Wai-Ching,Poon,ppo187,2,1,41
Ser-Huang,Poon,ppo127,8,8,985
Jacques,Poot,ppo117,17,26,1142
Ciprian,Pop,ppo285,1,0,1
Izabela,Pop,ppo537,1,0,4
Napoleon,Pop,ppo284,1,0,3
Nicolae,Pop,ppo325,2,0,21
Ioana,Pop Cohut,ppo186,1,0,4
Ioan,Popa,ppo192,1,0,1
Suzana,Popa,ppo462,1,0,5
Adina,Popa,ppo224,2,0,13
Aura,Popa,ppo645,2,0,13
Florina,Popa,ppo505,2,0,7
Lucia,Popa Paliu,ppo213,2,0,25
Jillian,Popadak,ppo573,2,1,24
Adam,Pope,ppo448,1,0,6
Jeffery,Pope,ppo202,3,0,25
C.,Pope,ppo322,4,2,46
Jaren,Pope,ppo329,11,15,432
Cristian,Pop-Eleches,ppo349,10,13,572
Alina-Irina,Popescu,ppo372,1,0,8
Catalin,Popescu,ppo411,1,0,1
Delia,Popescu,ppo364,1,0,1
Doina,Popescu,ppo343,1,0,1
Ioana,Popescu,ppo482,1,0,4
Adina,Popescu,ppo326,2,1,46
Cristian,Popescu,ppo172,2,0,5
Madalina,Popescu,ppo510,3,0,18
Ruxandra,Popescu,ppo222,4,0,32
Michal,Popiel,ppo582,2,0,16
Peter,Popkowski Leszczyc,ppo391,5,2,75
Marcos,Poplawski-Ribeiro,ppo190,8,6,257
Sahil,Popli,ppo589,1,1,13
Gurleen,Popli,ppo123,5,2,58
Oluwatoyin,Popoola,ppo579,1,0,1
Sergey,Popov,ppo267,2,0,13
Vladimir,Popov,ppo130,8,7,294
Alexander,Popov,ppo244,10,11,472
Olga,Popova,ppo303,2,2,36
Svetlana,Popova,ppo640,4,1,48
Danica,Popovic,ppo88,1,0,1
Milenko,Popovic,ppo90,1,0,1
Ioana,Popovici,ppo108,1,0,1
Oana,Popovici,ppo511,2,1,26
Lilit,Popoyan,ppo585,1,1,30
Aaron,Popp,ppo633,1,0,6
Helen,Popper,ppo576,8,8,287
Philipp,Poppitz,ppo389,1,1,13
Monica Ioana,Pop-Silaghi,ppo144,3,2,41
Ponpoje,Porapakkarm,ppo313,4,2,109
Francesco,Porcelli,ppo479,5,3,77
Simon,Porcher,ppo516,3,0,16
Gabriel,Porcile,ppo100,7,4,159
Sylvaine,Poret,ppo173,4,1,61
Alessandro,Porpiglia,ppo342,4,3,62
Melissa,Porras Prado,ppo595,2,0,8
Donatella,Porrini,ppo346,5,2,58
Giuseppe,Porro,ppo370,6,5,343
Alexey,Porshakov,ppo632,2,0,8
Alexandre,Porsse,ppo112,2,0,11
Pier Luigi,Porta,ppo266,3,0,59
Marcio,Portal,ppo441,1,0,2
Nicolás,Porteiro,ppo48,6,3,153
Miguel,Portela,ppo44,10,11,225
Brian,Portelli,ppo89,2,0,4
Maria,Porter,ppo359,2,0,14
Lynda,Porter,ppo277,4,2,42
David,Porter,ppo261,13,16,641
Robert,Porter,ppo97,20,24,2276
Richard,Portes,ppo132,16,26,1882
Laurence,Porteu de la Morandière,ppo558,12,14,598
Yolanda,Portilla,ppo234,1,0,3
Rafael,Portillo,ppo601,8,6,219
Marco,Portmann,ppo309,5,2,76
Guido,Porto,ppo196,9,8,389
Sabino,Porto Junior,ppo142,2,0,11
Pedro,Portugal,ppo66,23,41,2485
António,Portugal Duarte,ppo96,3,0,26
Alberto,Portugal-Perez,ppo136,7,5,167
Arturo,Porzecanski,ppo107,4,1,32
Tommaso,Porzio,ppo623,3,2,60
Héctor M.,Posada,ppo630,1,0,7
Marta,Posada,ppo216,1,0,1
Carlos,Posada,ppo68,11,12,349
Peter,Posch,ppo52,1,0,5
Martin,Posch,ppo7,3,2,62
Olaf,Posch,ppo103,4,3,64
Markus,Poschke,ppo119,10,11,308
Jenny,Poschmann,ppo406,2,1,17
Petra,Posedel,ppo310,4,0,33
Adam,Posen,ppo28,16,20,1128
Donald,Poskitt,ppo408,7,5,194
Richard,Posner,ppo25,17,23,1518
Martin,Pospisil,ppo493,1,0,3
Alex,Possajennikov,ppo15,5,4,178
Daniel,Possenriede,ppo250,2,0,11
Alberto,Posso,ppo256,3,1,48
Bayu,Possumah,ppo398,1,0,7
Erik,Post,ppo91,2,1,24
Thierry,Post,ppo10,2,0,9
Thomas,Post,ppo148,7,4,123
Efe,Postalci,ppo246,1,0,1
Fernando Antonio,Postali,ppo379,3,2,85
Lukasz,Postek,ppo380,1,0,3
Luminita,Postelnicu,ppo415,1,0,4
Gilles,Postel-Vinay,ppo80,7,5,261
Fabien,Postel-Vinay,ppo9,20,28,1863
Michele,Postigliola,ppo464,2,0,8
Paolo,Postiglione,ppo528,4,0,38
Peter,Postl,ppo295,2,2,32
Andrew,Postlewaite,ppo86,32,55,3509
Valerio,Potì,ppo218,4,4,100
Elena,Potapchik,ppo491,1,0,4
Jaroslaw,Poteraj,ppo166,1,0,5
James,Poterba,ppo19,50,128,8602
Paola,Potestio,ppo456,2,0,9
Frank,Pothen,ppo332,4,1,53
David,Pothier,ppo403,1,0,4
Bianca,Poti,ppo460,4,2,59
Lionel,Potier,ppo480,1,0,1
Vincent,Potier,ppo503,1,0,3
Tanapong,Potipiti,ppo137,1,0,7
Galina,Potjagailo,ppo618,2,1,16
Oto,Potluka,ppo588,1,0,1
Niklas,Potrafke,ppo212,18,25,869
Tristan,Potter,ppo606,1,0,7
Simon,Potter,ppo193,21,37,2919
Lesley,Potters,ppo443,4,3,133
Marc,Potters,ppo42,13,17,503
Jan,Potters,ppo171,21,33,1781
Jörg,Potthast,ppo394,1,0,4
Antonin,Pottier,ppo526,3,1,48
Diwakar,Poudel,ppo486,1,0,3
Santosh,Poudel,ppo513,1,1,13
Rahmatallah,Poudineh,ppo445,4,1,48
Jean-Christophe,Poudou,ppo77,4,1,60
Sébastien,Pouget,ppo268,6,4,174
Jean-Guillaume,Poulain,ppo625,1,0,2
Jean Guillaume,Poulain,ppo471,1,0,2
Konstantinos,Pouliakas,ppo98,6,3,138
William,Pouliot,ppo258,3,1,28
Sebastien,Pouliot,ppo324,5,2,120
Victor,Pouliquen,ppo613,1,1,13
Lauge,Poulsen,ppo335,1,1,16
Odile,Poulsen,ppo63,3,0,23
Anders,Poulsen,ppo39,8,7,397
Phetkeo,Poumanyvong,ppo400,3,3,171
Panayiotis,Pourpourides,ppo163,2,1,35
Nicolas,Poussing,ppo442,5,4,152
Key,Pousttchi,ppo53,3,0,18
Jean-Christophe,Poutineau,ppo382,5,3,141
Panu,Poutvaara,ppo31,16,26,846
Guillaume,Pouyanne,ppo101,2,0,13
Jerome,Pouyet,ppo162,9,7,279
Pavol,Povala,ppo643,2,0,10
Paul,Povel,ppo51,7,6,272
Laura,Povoledo,ppo152,1,0,4
Nattavudh,Powdthavee,ppo41,20,31,1331
Jonathan,Powell,ppo507,1,0,8
Philip,Powell,ppo311,2,0,14
Justin,Powell,ppo383,3,2,38
Owen,Powell,ppo274,4,3,142
Gary,Powell,ppo214,5,4,81
Robert,Powell,ppo461,5,1,65
Ronan,Powell,ppo357,7,6,182
David,Powell,ppo594,8,6,172
Alan,Powell,ppo154,9,8,219
Andrew,Powell,ppo64,14,19,586
Simon,Power,ppo141,1,0,2
Gabriel,Power,ppo59,4,2,74
Dominic,Power,ppo304,6,6,184
Michael,Powers,ppo62,3,1,41
Daniel,Powers,ppo230,5,4,174
Elizabeth,Powers,ppo147,8,6,210
Rachel,Pownall,pca242,3,1,28
Samuele,Poy,ppo524,1,0,3
Joanna,Poyago-Theotoky,ppo17,12,14,595
David,Poyer,ppo221,2,2,28
Igor,Pozdeev,ppo635,1,0,4
Laetitia,Pozniak,ppo360,1,0,2
David,Pozo,ppo614,2,1,20
Susan,Pozo,ppo83,16,18,918
Andrea,Pozzali,ppo363,2,2,34
Andrea,Pozzi,ppo265,3,1,30
Dario,Pozzoli,ppo188,10,10,394
Alberto,Pozzolo,ppo50,12,14,491
Raphaële,Préget,ppr178,4,1,58
Jens,Prüfer,ppr111,4,2,54
Mariusz,Próchniak,ppr223,7,6,156
Mirjam,Praag,ppr38,17,26,1580
Martin,Prachowny,ppr125,4,3,155
Marcin,Pracz,ppr123,1,0,2
Carlos,Prada,ppr255,1,1,24
Maria,Prada,ppr270,2,0,8
Sergio,Prada,ppr137,3,1,31
Albino,Prada Blanco,ppr243,4,2,51
Juan,Prada Sarmiento,ppr84,5,2,59
Jacqueline,Pradel,ppr121,6,4,131
Kailash,Pradhan,ppr240,1,0,3
Samir,Pradhan,ppr132,1,0,1
Shailee,Pradhan,ppr285,1,0,9
Kanhu,Pradhan,ppr202,2,0,10
Shreekar,Pradhan,ppr392,3,2,31
Jaya Prakash,Pradhan,ppr148,6,4,125
Menno,Pradhan,ppr157,16,19,714
Pierre-Charles,Pradier,ppr53,2,0,10
Rimawan,Pradiptyo,ppr168,1,0,8
Sylvain,Prado,ppr164,1,0,2
Jose,Prado,ppr91,2,2,71
A. Javier,Prado-Dominguez,ppr201,1,0,2
Tito,Pradono,ppr265,1,0,2
María José,Prados,ppr338,4,1,31
Barbara,Praetorius,ppr72,3,3,73
Ioannis,Pragidis,ppr188,4,0,28
Maarten,Prak,ppr233,1,1,12
Geetha Rani,Prakasam,ppr281,1,0,2
Anand Babu,Prakasam,pba48,7,6,140
Kushneel,Prakash,ppr403,1,0,1
Arun,Prakash,ppr92,4,2,139
Nishith,Prakash,ppr96,5,4,124
Aseem,Prakash,ppr106,8,6,186
Ilya,Prakhov,ppr272,1,0,5
Aaron,Praktiknjo,ppr388,2,1,26
Cecile,Praly,ppr237,1,0,1
Surapati,Pramanik,ppr206,1,0,6
Anup,Pramanik,ppr337,2,0,12
Doris,Prammer,ppr128,9,9,453
Marcus,Pramor,ppr217,2,0,11
Franz,Prante,ppr393,1,0,5
Nicolas,Praquin,ppr100,1,0,2
Giovanni,Prarolo,ppr102,6,3,177
Bernard,Pras,ppr197,2,0,6
Syam,Prasad,ppr116,1,0,3
Biman,Prasad,ppr73,2,0,10
Suraj,Prasad,ppr119,3,0,15
Kislaya,Prasad,ppr51,5,3,103
Eswar,Prasad,ppr1,32,56,4673
Robert,Prasch,ppr394,49,140,15201
Agustinus,Prasetyantoko,ppr118,2,0,17
Ahmad,Prasetyo,ppr276,1,0,5
Henriette,Prast,ppr24,5,3,124
Georges,Prat,ppr165,5,1,71
Julien,Prat,ppr192,7,5,390
Andrea,Prat,ppr174,19,24,1322
Sangeeta,Pratap,ppr14,9,9,283
Daniela,Prates,ppr381,1,0,6
Alessandro,Prati,ppr50,16,24,750
Carlo,Prato,ppr228,2,0,5
Wahyu,Pratomo,ppr117,1,0,3
María,Prats,ppr138,3,0,14
Vasile,Preda,ppr354,2,0,13
Iuliana,Predescu,ppr230,1,0,1
Sebastian,Prediger,ppr253,3,2,30
Gabriela,Predosanu,ppr244,1,0,2
Arkadi,Predtetchinski,ppr304,7,5,144
Sören,Preibusch,ppr69,1,1,81
Gabriela,Prelipcean,ppr144,1,0,6
Mounu,Prem,ppr390,1,1,15
Patrick,Premand,ppr274,4,3,124
Gamini,Premaratne,ppr44,2,1,38
Barry,Prentice,ppr151,3,0,22
David,Prentice,ppr154,3,1,40
Veronica,Preotu,ppr279,1,0,5
David,Prescott,ppr98,3,0,17
Edward,Prescott,ppr11,9,8,261
Edward,Prescott,ppr10,46,80,16482
Ernst,Presman,ppr186,2,0,11
Kerstin,Press,pwo71,10,10,427
Ross,Preston,ppr65,2,1,14
Bruce,Preston,ppr134,12,13,902
Rosita,Pretaroli,ppr195,1,0,4
Catherine,Prettner,ppr251,4,1,30
Klaus,Prettner,ppr159,8,6,213
Edgar,Preugschat,ppr407,1,0,6
Daniel,Preve,ppr256,2,1,15
Martha,Prevezer,ppr139,4,3,171
Fiona,Price,ppr379,1,0,3
Lydia,Price,ppr315,1,1,13
Curtis,Price,ppr191,3,2,154
Joshua,Price,ppr267,3,3,66
Gregory,Price,ppr120,5,3,127
Joseph,Price,ppr64,10,10,404
Michael,Price,ppr89,11,15,628
Simon,Price,ppr75,13,16,489
Wilson,Prichard,ppr261,5,2,91
James,Prieger,ppr9,7,4,154
Michael,Pries,ppr181,6,6,271
Christoph,Priesmeier,ppr205,3,1,26
Corwin,Priest,ppr107,1,0,1
Richard,Priestley,ppr293,10,12,507
William,Prieto,ppr235,2,0,6
Faustino,Prieto,ppr284,3,1,33
Esteban,Prieto,ppr211,7,6,185
Mercedes,Prieto-Alaiz,ppr193,1,0,5
Juan,Prieto-Rodriguez,ppr22,8,6,218
Michael,Prietula,ppr176,1,0,17
Fabien,Prieur,ppr142,6,5,153
Romanos,Priftis,ppr366,1,0,5
Jean-Luc,Prigent,ppr77,6,5,153
Mikael,Priks,ppr194,6,4,99
Annalisa,Primi,ppr167,2,0,11
Giorgio,Primiceri,ppr18,14,16,2330
Michael,Princ,ppr213,1,0,1
Jeffrey,Prince,ppr63,6,5,244
Daniel,Prinz,ppr277,1,0,9
Enrico,Prinz,ppr385,1,0,1
Diego,Prior,ppr171,12,14,344
Petre,Prisecaru,ppr357,1,0,1
Alexander,Prishchepov,ppr247,1,0,8
Richard,Prisinzano,ppr103,2,2,36
James,Pritchett,ppr312,3,1,34
Jonathan,Pritchett,ppr258,5,4,73
Lant,Pritchett,ppr27,32,56,4732
Nicolas,Privault,ppr35,2,1,30
Fabio,Privileggi,ppr70,7,5,204
Donatella,Privitera,ppr320,2,0,7
Anhar,Priyono,pfa332,8,8,250
Annalisa,Prizzon,ppr160,3,1,20
Christian,Proaño,ppr71,9,9,248
Marcel,Probst,ppr330,1,0,1
David,Procházka,ppr303,2,0,7
Jan,Prochazka,ppr170,1,0,1
Vivien,Procher,ppr241,4,1,40
Isabella,Procidano,ppr226,1,0,8
Wendy,Proctor,ppr127,6,3,92
Igor,Prodan,ppr67,3,1,24
Ruxandra,Prodan,ppr273,5,4,172
Romano,Prodi,ppr316,2,0,6
Prodromos,Prodromidis,ppr198,2,0,16
Isabel,Proença,ppr60,5,1,77
Antonios,Proestakis,ppr246,3,2,37
Paola,Profeta,ppr55,15,17,586
Alina,Profiroiu,ppr145,2,0,7
Marius,Profiroiu,ppr149,2,0,4
Silke,Prohl,ppr352,4,4,112
Tommaso,Proietti,ppr15,13,18,746
Artem,Prokhorov,ppr133,5,3,65
Mikhail,Prokofiev,ppr336,1,0,3
Jacek,Prokop,ppr266,4,2,59
Ladislav,Prokop,ppr124,4,2,39
Marcel,Prokopczuk,ppr113,8,5,190
Pavlo,Prokopovych,ppr104,5,3,89
Isolde,Prommer,ppr46,1,0,2
Gwendoline,Promsopha,ppr349,1,0,1
Todd,Prono,ppr136,2,0,4
Chiara,Pronzato,ppr62,11,12,328
Stef,Proost,ppr114,16,24,761
Carol,Propper,ppr36,24,52,1846
Liliana,Proskuryakova,ppr275,2,0,17
Paolo,Prosperi,ppr311,1,0,4
Lorenzo,Prosperi,ppr245,2,0,13
Francesco,Prota,ppr23,5,3,81
Christel,Protière,ppr329,3,2,43
Panos,Protopapas,ppr396,1,0,1
Mattheos,Protopapas,ppr163,2,0,8
Camelia,Protopopescu,ppr112,3,2,117
Artem,Protsenko,ppr56,1,1,18
Steven,Proud,ppr126,3,1,25
James,Proudman,ppr343,7,7,592
Allan,Provins,ppr362,4,1,37
Victoria,Prowse,ppr52,9,9,551
Ingmar,Prucha,ppr355,18,27,2620
Gerald,Pruckner,ppr81,10,10,282
Dan,Prud'homme,ppr231,1,0,2
Maja,Prudzienica,ppr291,1,0,2
Patricia,Prufer,ppr110,3,1,106
Stephen,Pruitt,ppr259,8,7,194
Seth,Pruitt,ppr155,9,8,179
Suthawan,Prukumpai,ppr298,2,1,15
Dominique,Prunetti,ppr286,1,0,1
Thomas,Prusa,ppr249,16,23,1285
Sadananda,Prusty,ppr210,1,0,1
Anca,Pruteanu-Podpiera,ppo182,7,5,153
Wojtek,Przepiorka,ppr61,3,1,32
Valentin,Przyluski,ppr183,1,1,37
Jan,Przystupa,ppr218,5,2,78
George,Psacharopoulos,pps2,15,21,2608
Demetrios,Psaltopoulos,pps1,5,3,78
Zacharias,Psaradakis,pps8,14,18,717
Maria,Psillaki,pps4,6,6,219
Chin-Hong,Puah,ppu29,5,0,88
Muriel,Pucci,ppu118,2,1,25
Luis,Puch,ppu1,9,9,299
Stefano,Puddu,ppu51,3,0,22
Stephen,Pudney,ppu13,14,20,660
Frédéric,Puech,ppu20,2,0,6
Sergio,Puente,ppu133,2,0,20
Miguel,Puente-Ajovin,ppu100,2,1,19
Fernando,Pueyo,ppu9,6,5,141
